,RoomType,Adults,Children,Breakfast,Number of Special Requests,Airport Pickup,Weekend Nights,Weeknights,Loyalty Points,Lead time in days,Booking Type,Existing Customer,Previous Cancellations,Average Room Price,year,day,month,Predicted
209,Neptune,2,0,Buffet,0,0,2.0,2.0,0.0,5.0,Online,0,0.0,123.5,2018.0,Tuesday,April,1.0
210,Venus,2,0,Buffet,0,0,2.0,2.0,0.0,10.0,Online,0,0.0,107.0,2018.0,Tuesday,October,0.0
211,Neptune,3,0,Buffet,0,0,1.0,3.0,0.0,35.0,Online,0,0.0,118.8,2018.0,Wednesday,September,1.0
212,Neptune,2,0,Buffet,0,0,2.0,2.0,0.0,46.0,Offline,0,0.0,75.0,2018.0,Monday,November,0.0
213,Neptune,2,0,Buffet,0,0,2.0,2.0,0.0,229.0,Online,0,0.0,89.25,2018.0,Monday,October,1.0
214,Neptune,2,0,Buffet,1,0,2.0,2.0,0.0,38.0,Online,0,0.0,81.9,2018.0,Sunday,March,0.0
215,Venus,2,0,Buffet,2,0,2.0,2.0,0.0,68.0,Online,0,0.0,149.4,2018.0,Monday,September,0.0
216,Neptune,2,0,Buffet,0,0,1.0,1.0,1.0,190.0,Offline,1,13.0,70.0,2018.0,Monday,April,0.0
217,Neptune,2,0,Buffet,0,0,2.0,3.0,0.0,192.0,Offline,0,0.0,102.0,2017.0,Monday,September,1.0
218,Venus,2,0,Buffet,1,0,2.0,3.0,0.0,29.0,Online,0,0.0,132.72,2018.0,Sunday,May,0.0
219,Venus,2,0,Buffet,1,0,1.0,2.0,0.0,160.0,Online,0,0.0,129.0,2018.0,Sunday,June,1.0
220,Neptune,2,0,Luxury Buffet,1,0,0.0,2.0,0.0,346.0,Offline,0,0.0,115.0,2018.0,Thursday,September,1.0
221,Neptune,2,0,Buffet,1,0,2.0,5.0,0.0,206.0,Online,0,0.0,102.85,2018.0,Saturday,October,1.0
222,Neptune,2,0,Buffet,0,0,0.0,2.0,0.0,49.0,Offline,0,0.0,80.75,2018.0,Sunday,June,0.0
223,Jupiter,2,2,Buffet,2,1,0.0,1.0,0.0,1.0,Online,0,0.0,228.0,2018.0,Friday,August,0.0
224,Neptune,2,0,Not Selected,1,0,0.0,1.0,0.0,11.0,Online,0,0.0,68.53,2018.0,Thursday,April,0.0
225,Neptune,2,1,Buffet,2,1,0.0,1.0,0.0,4.0,Online,0,0.0,87.3,2018.0,Monday,January,0.0
226,Neptune,2,0,Not Selected,1,0,2.0,1.0,0.0,44.0,Online,0,0.0,108.0,2018.0,Tuesday,October,0.0
227,Venus,3,0,Luxury Buffet,0,0,1.0,0.0,0.0,21.0,Online,0,0.0,210.6,2018.0,Tuesday,May,1.0
228,Neptune,1,0,Buffet,0,0,0.0,1.0,0.0,22.0,Corporate,0,0.0,65.0,2017.0,Monday,December,0.0
229,Neptune,2,0,Not Selected,0,0,0.0,1.0,0.0,1.0,Online,0,0.0,109.0,2018.0,Sunday,July,0.0
230,Venus,2,0,Buffet,0,0,2.0,5.0,0.0,355.0,Online,0,0.0,87.31,2018.0,Wednesday,December,1.0
231,Neptune,2,0,Not Selected,1,0,2.0,3.0,0.0,90.0,Online,0,0.0,74.8,2018.0,Monday,December,0.0
232,Neptune,2,0,Buffet,1,0,1.0,2.0,0.0,57.0,Offline,0,0.0,90.67,2018.0,Sunday,June,0.0
233,Neptune,2,0,Buffet,1,0,2.0,5.0,0.0,182.0,Online,0,0.0,96.94,2018.0,Wednesday,March,0.0
234,Neptune,2,0,Buffet,2,0,2.0,1.0,0.0,8.0,Online,0,0.0,126.0,2017.0,Wednesday,September,0.0
235,Neptune,2,0,Buffet,0,0,0.0,2.0,0.0,12.0,Offline,0,0.0,95.0,2018.0,Thursday,September,0.0
236,Neptune,2,0,Buffet,1,0,1.0,0.0,0.0,123.0,Online,0,0.0,76.5,2017.0,Thursday,July,1.0
237,Neptune,2,0,Buffet,2,1,0.0,2.0,0.0,137.0,Online,0,0.0,135.9,2018.0,Thursday,September,0.0
238,Neptune,2,0,Buffet,1,0,0.0,1.0,0.0,0.0,Corporate,0,0.0,75.0,2017.0,Monday,December,0.0
239,Neptune,2,0,Not Selected,0,0,0.0,1.0,0.0,157.0,Online,0,0.0,94.5,2018.0,Friday,August,1.0
240,Neptune,2,0,Buffet,0,0,0.0,2.0,0.0,308.0,Offline,0,0.0,52.0,2018.0,Sunday,November,1.0
241,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,91.0,Offline,0,0.0,80.0,2018.0,Sunday,September,0.0
242,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,37.0,Offline,0,0.0,105.0,2018.0,Saturday,October,0.0
243,Saturn,2,0,Buffet,1,0,2.0,2.0,0.0,119.0,Online,0,0.0,83.83,2018.0,Tuesday,June,0.0
244,Mercury,2,2,Buffet,1,0,0.0,2.0,0.0,7.0,Online,0,0.0,231.78,2018.0,Saturday,October,0.0
245,Neptune,3,0,Buffet,0,0,0.0,3.0,0.0,91.0,Offline,0,0.0,92.65,2018.0,Saturday,December,0.0
246,Jupiter,2,2,Luxury Buffet,0,0,2.0,5.0,0.0,71.0,Online,0,0.0,203.76,2018.0,Tuesday,April,1.0
247,Venus,3,0,Buffet,0,0,0.0,1.0,0.0,63.0,Online,0,0.0,159.3,2018.0,Monday,June,1.0
248,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,73.0,Offline,0,0.0,38.67,2018.0,Wednesday,March,0.0
249,Neptune,2,1,Luxury Buffet,0,0,2.0,3.0,0.0,38.0,Online,0,0.0,149.68,2018.0,Sunday,May,1.0
250,Venus,2,0,Buffet,1,0,2.0,5.0,0.0,69.0,Online,0,0.0,149.4,2018.0,Tuesday,September,0.0
251,Neptune,2,0,Not Selected,0,0,1.0,2.0,0.0,57.0,Online,0,0.0,94.5,2018.0,Wednesday,April,1.0
252,Neptune,1,0,Luxury Buffet,0,0,0.0,2.0,0.0,273.0,Offline,0,0.0,87.0,2017.0,Monday,July,0.0
253,Neptune,2,0,Buffet,1,0,1.0,1.0,0.0,180.0,Online,0,0.0,0.0,2018.0,Wednesday,May,0.0
254,Neptune,2,0,Buffet,1,0,0.0,1.0,0.0,80.0,Online,0,0.0,96.3,2018.0,Saturday,June,0.0
255,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,8.0,Offline,0,0.0,130.0,2018.0,Monday,November,0.0
256,Neptune,2,1,Buffet,0,0,2.0,2.0,0.0,30.0,Online,0,0.0,133.58,2018.0,Monday,May,1.0
257,Neptune,2,0,Buffet,1,1,1.0,2.0,0.0,6.0,Online,0,0.0,101.0,2018.0,Wednesday,March,0.0
258,Neptune,2,0,Buffet,1,0,0.0,4.0,0.0,85.0,Online,0,0.0,82.45,2018.0,Thursday,March,0.0
259,Neptune,2,0,Not Selected,1,0,1.0,2.0,0.0,17.0,Online,0,0.0,77.0,2018.0,Monday,January,0.0
260,Venus,2,0,Buffet,0,0,0.0,3.0,0.0,65.0,Online,0,0.0,136.8,2018.0,Friday,September,1.0
261,Neptune,2,0,Buffet,1,0,0.0,3.0,0.0,18.0,Online,0,0.0,129.67,2018.0,Thursday,April,0.0
262,Neptune,2,0,Luxury Buffet,0,0,0.0,2.0,0.0,239.0,Offline,0,0.0,112.2,2018.0,Friday,June,1.0
263,Neptune,2,0,Not Selected,0,0,1.0,3.0,0.0,49.0,Offline,0,0.0,62.8,2018.0,Saturday,March,0.0
264,Neptune,1,0,Buffet,0,0,1.0,2.0,0.0,177.0,Online,0,0.0,77.03,2018.0,Wednesday,July,1.0
265,Neptune,1,0,Buffet,0,0,0.0,2.0,0.0,151.0,Offline,0,0.0,71.0,2018.0,Friday,January,0.0
266,Saturn,2,0,Buffet,1,0,2.0,1.0,0.0,274.0,Online,0,0.0,96.5,2018.0,Tuesday,July,0.0
267,Venus,1,0,Buffet,0,0,0.0,0.0,0.0,1.0,Complementary,0,0.0,0.0,2017.0,Sunday,October,0.0
268,Neptune,2,0,Buffet,0,0,2.0,2.0,0.0,134.0,Offline,0,0.0,65.0,2017.0,Monday,December,0.0
269,Neptune,2,0,Luxury Buffet,0,0,0.0,2.0,0.0,292.0,Offline,0,0.0,115.0,2018.0,Saturday,July,1.0
270,Neptune,1,0,Buffet,1,0,2.0,2.0,0.0,98.0,Online,0,0.0,90.45,2018.0,Tuesday,October,0.0
271,Venus,2,0,Buffet,0,0,0.0,3.0,0.0,83.0,Online,0,0.0,104.4,2018.0,Thursday,October,0.0
272,Neptune,2,0,Buffet,0,0,2.0,1.0,0.0,102.0,Offline,0,0.0,80.75,2018.0,Tuesday,September,0.0
273,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,168.0,Offline,0,0.0,85.0,2018.0,Sunday,April,1.0
274,Neptune,2,0,Not Selected,0,0,2.0,0.0,0.0,117.0,Online,0,0.0,79.2,2018.0,Tuesday,November,1.0
275,Venus,2,0,Buffet,0,0,2.0,1.0,0.0,72.0,Offline,0,0.0,60.0,2017.0,Tuesday,December,0.0
276,Neptune,2,0,Buffet,1,0,1.0,2.0,0.0,113.0,Offline,0,0.0,58.0,2018.0,Sunday,March,0.0
277,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,51.0,Online,0,0.0,95.04,2018.0,Saturday,October,1.0
278,Neptune,2,0,Buffet,1,0,2.0,0.0,0.0,36.0,Online,0,0.0,135.9,2018.0,Tuesday,August,0.0
279,Neptune,2,0,Buffet,0,0,0.0,4.0,0.0,253.0,Offline,0,0.0,90.0,2018.0,Friday,May,1.0
280,Neptune,2,0,Luxury Buffet,1,0,1.0,1.0,0.0,247.0,Offline,0,0.0,115.0,2018.0,Wednesday,June,1.0
281,Neptune,2,0,Buffet,1,0,0.0,3.0,1.0,18.0,Online,1,0.0,123.33,2018.0,Saturday,November,0.0
282,Neptune,1,0,Buffet,0,0,0.0,1.0,0.0,99.0,Corporate,0,0.0,81.0,2018.0,Monday,February,0.0
283,Neptune,1,0,Buffet,0,0,0.0,3.0,0.0,163.0,Offline,0,0.0,100.8,2018.0,Friday,October,1.0
284,Neptune,2,0,Not Selected,1,0,0.0,2.0,0.0,3.0,Online,0,0.0,83.5,2018.0,Sunday,February,0.0
285,Neptune,2,0,Buffet,0,0,1.0,1.0,0.0,97.0,Offline,0,0.0,80.75,2018.0,Wednesday,May,0.0
286,Neptune,2,0,Not Selected,0,0,0.0,3.0,0.0,64.0,Online,0,0.0,94.5,2018.0,Thursday,April,1.0
287,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,49.0,Online,0,0.0,110.7,2018.0,Thursday,September,1.0
288,Venus,2,0,Buffet,0,0,2.0,3.0,0.0,256.0,Online,0,0.0,103.7,2018.0,Tuesday,October,1.0
289,Neptune,1,0,Buffet,0,0,0.0,1.0,0.0,3.0,Online,0,0.0,95.0,2018.0,Saturday,March,0.0
290,Venus,2,0,Buffet,1,0,1.0,2.0,0.0,14.0,Online,0,0.0,149.33,2018.0,Sunday,June,0.0
291,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,27.0,Offline,0,0.0,120.0,2018.0,Saturday,June,0.0
292,Jupiter,2,2,Buffet,0,0,0.0,3.0,0.0,3.0,Online,0,0.0,183.0,2018.0,Friday,March,0.0
293,Venus,3,0,Buffet,2,0,0.0,2.0,0.0,3.0,Online,0,0.0,157.0,2018.0,Sunday,June,0.0
294,Neptune,2,0,Buffet,1,0,0.0,3.0,0.0,37.0,Online,0,0.0,117.6,2018.0,Saturday,March,0.0
295,Neptune,2,0,Luxury Buffet,0,0,0.0,1.0,0.0,72.0,Offline,0,0.0,108.0,2017.0,Monday,September,0.0
296,Venus,2,0,Buffet,1,0,0.0,4.0,0.0,5.0,Online,0,0.0,76.58,2017.0,Friday,November,0.0
297,Neptune,2,0,Not Selected,0,0,0.0,1.0,0.0,1.0,Online,0,0.0,79.0,2018.0,Tuesday,February,0.0
298,Venus,3,0,Buffet,2,0,1.0,3.0,0.0,154.0,Online,0,0.0,151.2,2018.0,Wednesday,October,1.0
299,Venus,3,0,Buffet,0,0,0.0,1.0,0.0,1.0,Online,0,0.0,197.0,2018.0,Sunday,May,0.0
300,Jupiter,2,0,Buffet,0,0,2.0,3.0,0.0,9.0,Online,0,0.0,98.64,2017.0,Monday,December,0.0
301,Venus,3,0,Buffet,1,0,2.0,2.0,0.0,53.0,Online,0,0.0,124.1,2018.0,Tuesday,March,0.0
302,Neptune,2,0,Not Selected,1,0,0.0,3.0,0.0,209.0,Online,0,0.0,98.1,2018.0,Friday,October,1.0
303,Saturn,2,0,Buffet,2,1,0.0,1.0,0.0,238.0,Online,0,0.0,114.48,2018.0,Monday,June,1.0
304,Neptune,2,0,Buffet,0,0,0.0,0.0,0.0,1.0,Online,0,0.0,0.0,2018.0,Monday,June,0.0
305,Neptune,1,0,Buffet,0,0,0.0,2.0,0.0,188.0,Offline,0,0.0,130.0,2018.0,Friday,June,1.0
306,Venus,2,1,Buffet,2,1,0.0,1.0,0.0,0.0,Online,0,0.0,148.0,2018.0,Friday,June,0.0
307,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,279.0,Offline,0,0.0,110.0,2018.0,Friday,October,1.0
308,Neptune,2,0,Luxury Buffet,0,0,0.0,1.0,0.0,55.0,Offline,0,0.0,104.0,2018.0,Friday,April,0.0
309,Neptune,2,0,Luxury Buffet,1,0,2.0,5.0,0.0,277.0,Offline,0,0.0,89.14,2018.0,Wednesday,September,0.0
310,Venus,2,1,Buffet,1,0,2.0,1.0,0.0,35.0,Online,0,0.0,119.81,2018.0,Monday,December,0.0
311,Venus,2,0,Buffet,0,0,1.0,0.0,0.0,18.0,Online,0,0.0,97.02,2018.0,Wednesday,June,1.0
312,Jupiter,2,0,Buffet,1,0,2.0,5.0,0.0,32.0,Online,0,0.0,137.52,2018.0,Thursday,September,0.0
313,Venus,2,0,Buffet,0,0,0.0,3.0,0.0,57.0,Online,0,0.0,219.6,2018.0,Saturday,December,1.0
314,Neptune,2,0,Buffet,1,0,0.0,2.0,0.0,3.0,Online,0,0.0,131.0,2018.0,Friday,April,0.0
315,Neptune,1,0,Buffet,0,0,0.0,2.0,0.0,192.0,Offline,0,0.0,95.0,2018.0,Sunday,June,0.0
316,Neptune,1,0,Luxury Buffet,0,0,0.0,2.0,0.0,346.0,Offline,0,0.0,90.0,2018.0,Thursday,September,0.0
317,Neptune,2,0,Not Selected,0,0,1.0,5.0,0.0,20.0,Online,0,0.0,139.0,2018.0,Wednesday,July,1.0
318,Neptune,1,0,Buffet,0,1,1.0,0.0,0.0,3.0,Corporate,0,0.0,98.0,2018.0,Wednesday,May,0.0
319,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,40.0,Online,0,0.0,117.9,2018.0,Friday,June,1.0
320,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,133.0,Offline,0,0.0,86.36,2018.0,Wednesday,August,0.0
321,Venus,2,0,Buffet,0,1,0.0,4.0,0.0,12.0,Online,0,0.0,91.45,2017.0,Friday,November,0.0
322,Jupiter,1,2,Buffet,1,0,4.0,9.0,0.0,30.0,Online,0,0.0,186.22,2018.0,Friday,November,1.0
323,Venus,3,0,Buffet,1,0,0.0,2.0,0.0,141.0,Online,0,0.0,163.8,2018.0,Sunday,September,0.0
324,Neptune,2,0,Buffet,1,0,1.0,3.0,0.0,60.0,Offline,0,0.0,65.0,2017.0,Thursday,October,0.0
325,Neptune,2,0,Luxury Buffet,0,0,1.0,4.0,0.0,9.0,Offline,0,0.0,116.04,2017.0,Thursday,September,0.0
326,Venus,2,1,Luxury Buffet,1,0,2.0,5.0,0.0,93.0,Online,0,0.0,150.56,2018.0,Monday,October,0.0
327,Neptune,2,0,Not Selected,0,0,1.0,2.0,0.0,62.0,Online,0,0.0,94.8,2018.0,Wednesday,April,1.0
328,Neptune,3,0,Buffet,2,0,2.0,3.0,0.0,111.0,Offline,0,0.0,105.0,2018.0,Tuesday,May,0.0
329,Venus,1,0,Buffet,1,0,2.0,2.0,0.0,77.0,Online,0,0.0,145.8,2018.0,Tuesday,November,0.0
330,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,42.0,Online,0,0.0,93.6,2018.0,Thursday,March,1.0
331,Neptune,1,0,Buffet,1,0,0.0,3.0,0.0,6.0,Online,0,0.0,120.0,2017.0,Friday,October,0.0
332,Neptune,1,0,Buffet,0,0,0.0,3.0,0.0,71.0,Offline,0,0.0,120.0,2018.0,Thursday,June,0.0
333,Neptune,2,0,Not Selected,2,0,1.0,0.0,0.0,1.0,Online,0,0.0,89.0,2018.0,Tuesday,April,0.0
334,Venus,2,0,Buffet,3,0,1.0,2.0,0.0,77.0,Online,0,0.0,132.3,2018.0,Sunday,October,0.0
335,Neptune,1,0,Not Selected,1,0,0.0,2.0,0.0,5.0,Online,0,0.0,110.11,2018.0,Thursday,September,0.0
336,Neptune,2,0,Buffet,2,0,1.0,2.0,0.0,275.0,Online,0,0.0,118.2,2018.0,Sunday,September,1.0
337,Neptune,2,0,Buffet,0,0,2.0,1.0,0.0,1.0,Offline,0,0.0,80.0,2018.0,Tuesday,February,0.0
338,Neptune,2,1,Buffet,1,0,0.0,2.0,0.0,49.0,Online,0,0.0,98.82,2018.0,Saturday,December,0.0
339,Neptune,2,0,Not Selected,1,1,0.0,2.0,0.0,0.0,Online,0,0.0,80.0,2017.0,Friday,August,0.0
340,Neptune,2,0,Luxury Buffet,0,0,0.0,1.0,0.0,55.0,Offline,0,0.0,104.0,2018.0,Friday,April,0.0
341,Venus,3,0,Buffet,1,0,2.0,2.0,0.0,59.0,Online,0,0.0,119.0,2018.0,Tuesday,December,0.0
342,Neptune,1,0,Buffet,0,0,0.0,2.0,0.0,1.0,Offline,1,1.0,100.0,2017.0,Monday,October,0.0
343,Neptune,2,0,Buffet,0,0,0.0,2.0,0.0,72.0,Online,0,0.0,89.25,2017.0,Saturday,September,0.0
344,Neptune,2,0,Luxury Buffet,0,0,1.0,4.0,0.0,26.0,Offline,0,0.0,133.8,2018.0,Wednesday,April,0.0
345,Neptune,2,0,Not Selected,0,0,0.0,4.0,0.0,205.0,Online,0,0.0,63.75,2018.0,Friday,December,1.0
346,Neptune,2,0,Buffet,0,0,1.0,3.0,0.0,250.0,Online,0,0.0,95.0,2018.0,Wednesday,September,1.0
347,Neptune,1,0,Buffet,0,0,1.0,2.0,0.0,219.0,Offline,0,0.0,76.67,2017.0,Monday,September,0.0
348,Neptune,2,0,Buffet,2,0,0.0,3.0,0.0,8.0,Online,0,0.0,117.67,2017.0,Sunday,September,0.0
349,Neptune,2,0,Not Selected,1,0,0.0,4.0,0.0,99.0,Online,0,0.0,74.8,2018.0,Thursday,December,0.0
350,Neptune,2,0,Not Selected,0,0,0.0,2.0,0.0,93.0,Online,0,0.0,103.5,2018.0,Thursday,June,1.0
351,Venus,3,0,Buffet,4,0,0.0,4.0,0.0,20.0,Online,0,0.0,129.5,2018.0,Friday,March,0.0
352,Venus,2,0,Buffet,0,0,2.0,4.0,0.0,105.0,Online,0,0.0,88.12,2018.0,Tuesday,March,0.0
353,Neptune,2,0,Not Selected,0,0,1.0,2.0,0.0,15.0,Online,0,0.0,106.33,2018.0,Sunday,April,1.0
354,Neptune,2,0,Buffet,1,0,1.0,1.0,0.0,3.0,Online,0,0.0,180.0,2018.0,Monday,August,0.0
355,Venus,2,0,Buffet,0,0,2.0,3.0,0.0,55.0,Offline,0,0.0,60.0,2017.0,Wednesday,November,0.0
356,Neptune,2,1,Buffet,0,0,2.0,1.0,0.0,5.0,Offline,0,0.0,95.2,2018.0,Tuesday,April,0.0
357,Neptune,2,0,Buffet,0,0,2.0,1.0,0.0,252.0,Online,0,0.0,106.3,2018.0,Monday,October,1.0
358,Venus,3,0,Buffet,2,0,2.0,1.0,0.0,151.0,Online,0,0.0,168.3,2018.0,Tuesday,July,1.0
359,Neptune,2,0,Buffet,1,0,2.0,0.0,0.0,20.0,Offline,0,0.0,85.5,2018.0,Tuesday,September,0.0
360,Neptune,2,0,Not Selected,1,0,2.0,0.0,0.0,88.0,Online,0,0.0,85.5,2018.0,Tuesday,April,0.0
361,Neptune,2,0,Buffet,0,0,2.0,6.0,0.0,248.0,Offline,0,0.0,72.25,2018.0,Thursday,August,0.0
362,Neptune,2,0,Not Selected,0,0,0.0,4.0,0.0,57.0,Online,0,0.0,76.76,2018.0,Friday,March,1.0
363,Venus,3,0,Buffet,1,1,2.0,1.0,0.0,6.0,Online,0,0.0,149.33,2018.0,Monday,April,0.0
364,Neptune,1,0,Not Selected,1,0,0.0,3.0,0.0,29.0,Online,0,0.0,102.0,2018.0,Saturday,April,0.0
365,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,27.0,Offline,0,0.0,120.0,2018.0,Saturday,June,0.0
366,Neptune,2,1,Buffet,0,0,1.0,1.0,0.0,31.0,Offline,0,0.0,118.5,2018.0,Wednesday,June,0.0
367,Venus,3,0,Buffet,2,0,1.0,2.0,0.0,99.0,Online,0,0.0,166.4,2018.0,Wednesday,August,0.0
368,Neptune,1,0,Buffet,0,0,0.0,3.0,0.0,71.0,Offline,0,0.0,120.0,2018.0,Thursday,June,0.0
369,Neptune,1,0,Buffet,0,0,0.0,3.0,0.0,71.0,Offline,0,0.0,120.0,2018.0,Thursday,June,0.0
370,Neptune,2,0,Buffet,1,1,2.0,1.0,0.0,8.0,Online,0,0.0,149.0,2018.0,Tuesday,October,0.0
371,Neptune,2,1,Buffet,0,0,2.0,1.0,0.0,23.0,Online,0,0.0,149.0,2018.0,Monday,June,1.0
372,Neptune,2,0,Luxury Buffet,0,0,0.0,2.0,0.0,74.0,Offline,0,0.0,109.0,2017.0,Monday,September,0.0
373,Jupiter,2,1,Buffet,2,0,0.0,1.0,0.0,44.0,Online,0,0.0,189.9,2018.0,Monday,July,0.0
374,Neptune,1,0,Buffet,0,0,1.0,0.0,0.0,111.0,Online,0,0.0,120.0,2018.0,Wednesday,October,1.0
375,Neptune,2,0,Buffet,0,0,0.0,2.0,0.0,29.0,Corporate,0,0.0,85.0,2018.0,Sunday,December,0.0
376,Neptune,2,0,Not Selected,1,0,1.0,1.0,0.0,3.0,Online,0,0.0,106.0,2018.0,Monday,March,0.0
377,Neptune,2,0,Not Selected,0,0,1.0,2.0,0.0,64.0,Online,0,0.0,91.2,2018.0,Wednesday,September,1.0
378,Neptune,1,0,Buffet,0,0,0.0,1.0,0.0,5.0,Online,0,0.0,75.0,2018.0,Tuesday,January,0.0
379,Venus,1,0,Buffet,0,0,2.0,1.0,0.0,30.0,Online,0,0.0,122.4,2018.0,Tuesday,June,1.0
380,Neptune,1,0,Buffet,0,0,2.0,4.0,0.0,69.0,Offline,0,0.0,120.0,2018.0,Tuesday,June,1.0
381,Mercury,2,0,Buffet,2,0,1.0,0.0,0.0,9.0,Complementary,0,0.0,0.0,2018.0,Tuesday,September,0.0
382,Mercury,2,2,Buffet,0,0,2.0,1.0,0.0,30.0,Online,0,0.0,187.04,2018.0,Tuesday,June,1.0
383,Neptune,2,0,Not Selected,2,0,2.0,3.0,0.0,55.0,Online,0,0.0,80.24,2018.0,Monday,December,0.0
384,Neptune,2,0,Not Selected,1,0,0.0,2.0,0.0,0.0,Online,0,0.0,130.0,2018.0,Friday,October,0.0
385,Neptune,2,0,Buffet,2,0,1.0,2.0,0.0,73.0,Online,0,0.0,79.2,2017.0,Monday,November,0.0
386,Neptune,1,0,Buffet,0,0,1.0,2.0,0.0,219.0,Offline,0,0.0,76.67,2017.0,Monday,September,0.0
387,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,259.0,Offline,0,0.0,90.0,2018.0,Saturday,May,1.0
388,Venus,2,0,Buffet,1,0,2.0,1.0,0.0,178.0,Online,0,0.0,109.8,2018.0,Monday,July,1.0
389,Neptune,1,0,Buffet,0,0,1.0,0.0,0.0,10.0,Corporate,0,0.0,89.0,2018.0,Wednesday,October,0.0
390,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,105.0,Offline,0,0.0,75.0,2018.0,Friday,April,1.0
391,Neptune,2,0,Luxury Buffet,0,0,0.0,2.0,0.0,102.0,Offline,0,0.0,109.0,2017.0,Monday,October,0.0
392,Venus,1,0,Buffet,0,0,2.0,0.0,0.0,2.0,Aviation,0,0.0,99.0,2018.0,Tuesday,October,0.0
393,Venus,2,0,Buffet,2,0,0.0,3.0,0.0,54.0,Online,0,0.0,104.4,2018.0,Saturday,March,0.0
394,Neptune,2,1,Buffet,3,0,2.0,5.0,0.0,105.0,Online,0,0.0,102.83,2018.0,Monday,November,0.0
395,Neptune,2,0,Not Selected,0,0,0.0,3.0,0.0,126.0,Online,0,0.0,118.8,2018.0,Saturday,September,1.0
396,Neptune,1,0,Buffet,0,0,0.0,3.0,0.0,71.0,Offline,0,0.0,120.0,2018.0,Thursday,June,0.0
397,Neptune,1,0,Buffet,0,0,2.0,1.0,0.0,1.0,Offline,0,0.0,60.0,2018.0,Wednesday,February,1.0
398,Neptune,2,0,Buffet,1,0,0.0,3.0,0.0,13.0,Online,0,0.0,137.67,2018.0,Saturday,April,0.0
399,Neptune,2,1,Buffet,1,0,1.0,1.0,0.0,101.0,Online,0,0.0,134.1,2018.0,Monday,August,0.0
400,Venus,2,0,Buffet,2,0,0.0,3.0,0.0,64.0,Online,0,0.0,149.4,2018.0,Saturday,September,0.0
401,Neptune,2,0,Buffet,0,0,2.0,1.0,0.0,31.0,Offline,0,0.0,85.0,2018.0,Monday,October,0.0
402,Neptune,2,0,Buffet,1,1,0.0,1.0,0.0,2.0,Online,0,0.0,102.0,2018.0,Saturday,January,0.0
403,Neptune,2,0,Buffet,0,0,0.0,2.0,0.0,115.0,Online,0,0.0,114.3,2018.0,Sunday,July,1.0
404,Neptune,2,0,Buffet,0,0,0.0,2.0,0.0,245.0,Offline,0,0.0,75.0,2018.0,Sunday,June,1.0
405,Neptune,2,0,Buffet,2,1,0.0,2.0,0.0,21.0,Online,0,0.0,170.0,2018.0,Sunday,September,0.0
406,Neptune,2,0,Not Selected,2,0,2.0,7.0,0.0,4.0,Online,0,0.0,90.78,2017.0,Sunday,December,0.0
407,Jupiter,1,0,Buffet,1,0,0.0,2.0,13.0,1.0,Complementary,1,3.0,0.0,2018.0,Thursday,March,0.0
408,Neptune,1,0,Buffet,0,0,2.0,1.0,0.0,1.0,Online,0,0.0,60.0,2018.0,Wednesday,February,1.0
409,Jupiter,2,1,Buffet,0,0,1.0,2.0,0.0,68.0,Online,0,0.0,198.9,2018.0,Sunday,May,1.0
410,Venus,2,0,Buffet,0,0,0.0,1.0,0.0,27.0,Online,0,0.0,156.0,2018.0,Friday,May,1.0
411,Neptune,2,1,Buffet,2,0,0.0,4.0,0.0,112.0,Online,0,0.0,100.3,2018.0,Thursday,December,1.0
412,Venus,2,1,Buffet,1,0,0.0,1.0,0.0,63.0,Online,0,0.0,161.1,2018.0,Monday,August,0.0
413,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,19.0,Online,0,0.0,130.0,2018.0,Wednesday,May,1.0
414,Venus,3,0,Buffet,0,0,1.0,3.0,0.0,14.0,Offline,0,0.0,69.75,2018.0,Saturday,March,0.0
415,Neptune,2,0,Buffet,1,0,1.0,3.0,0.0,6.0,Online,0,0.0,169.0,2017.0,Thursday,September,0.0
416,Neptune,1,0,Buffet,0,0,2.0,3.0,0.0,117.0,Offline,0,0.0,110.0,2018.0,Tuesday,June,0.0
417,Neptune,1,0,Buffet,0,0,2.0,2.0,0.0,115.0,Offline,0,0.0,76.0,2018.0,Tuesday,February,0.0
418,Neptune,2,0,Not Selected,1,0,0.0,2.0,0.0,93.0,Online,0,0.0,94.5,2018.0,Thursday,July,0.0
419,Neptune,1,0,Buffet,0,0,0.0,3.0,0.0,71.0,Offline,0,0.0,120.0,2018.0,Thursday,June,0.0
